tBodyAcc-mean-X,tBodyAcc-mean-Y,tBodyAcc-mean-Z,tBodyAcc-std-X,tBodyAcc-std-Y,tBodyAcc-std-Z
2.8049216e-001,-5.67E-03,-1.13E-01,-9.69E-01,-9.36E-01,-8.66E-01
2.8379999e-001,-9.75E-03,-1.18E-01,-9.75E-01,-9.48E-01,-8.82E-01
2.7456024e-001,-1.34E-02,-9.29E-02,-9.91E-01,-9.72E-01,-9.31E-01
2.7602141e-001,-2.56E-02,-1.23E-01,-9.95E-01,-9.68E-01,-9.90E-01
2.7755834e-001,-2.81E-02,-1.15E-01,-9.95E-01,-9.73E-01,-9.87E-01
2.7763685e-001,-1.73E-02,-1.09E-01,-9.96E-01,-9.86E-01,-9.88E-01
2.7897271e-001,-1.49E-02,-1.08E-01,-9.96E-01,-9.91E-01,-9.95E-01
2.7825882e-001,-1.32E-02,-1.04E-01,-9.96E-01,-9.83E-01,-9.81E-01
2.7387250e-001,-1.14E-02,-9.16E-02,-9.96E-01,-9.80E-01,-9.81E-01
2.7695479e-001,-1.56E-02,-1.01E-01,-9.96E-01,-9.81E-01,-9.80E-01
2.7921332e-001,-2.01E-02,-1.22E-01,-9.88E-01,-9.75E-01,-9.86E-01
2.7743154e-001,-4.87E-03,-1.15E-01,-9.85E-01,-9.30E-01,-9.60E-01
2.8852594e-001,4.4581001e-003,-1.24E-01,-9.90E-01,-9.39E-01,-9.53E-01
2.8890601e-001,-6.41E-03,-1.34E-01,-9.92E-01,-9.61E-01,-9.81E-01
2.7802904e-001,-1.32E-02,-1.18E-01,-9.87E-01,-9.57E-01,-9.67E-01
2.7980051e-001,-2.87E-02,-1.21E-01,-9.87E-01,-9.39E-01,-9.45E-01
2.7214587e-001,-3.03E-02,-9.56E-02,-9.85E-01,-9.41E-01,-9.23E-01
2.4970359e-001,9.1705280e-003,-9.51E-02,-9.65E-01,-8.75E-01,-9.22E-01
2.8840555e-001,1.8782762e-003,-9.19E-02,-9.92E-01,-9.32E-01,-9.77E-01
2.7540007e-001,-1.56E-02,-7.96E-02,-9.94E-01,-9.78E-01,-9.83E-01
2.7021598e-001,-1.93E-02,-8.46E-02,-9.96E-01,-9.73E-01,-9.75E-01
2.7389124e-001,-2.61E-02,-9.90E-02,-9.96E-01,-9.36E-01,-9.77E-01
2.6312981e-001,-3.10E-02,-7.51E-02,-9.93E-01,-9.15E-01,-9.49E-01
2.6712572e-001,-3.80E-02,-8.97E-02,-9.83E-01,-9.06E-01,-9.13E-01
2.7649246e-001,-7.67E-03,-9.59E-02,-9.76E-01,-8.09E-01,-8.71E-01
2.6701878e-001,1.9145493e-002,-4.39E-02,-9.77E-01,-8.21E-01,-8.79E-01
2.7727570e-001,-1.66E-02,-9.68E-02,-9.83E-01,-8.56E-01,-8.67E-01
2.8872435e-001,-4.74E-02,-1.91E-01,-9.88E-01,-9.27E-01,-9.22E-01
2.9803142e-001,-6.30E-02,-2.67E-01,-9.82E-01,-9.20E-01,-8.77E-01
2.9965062e-001,-4.29E-03,-1.81E-01,-9.81E-01,-7.74E-01,-7.49E-01
2.7613337e-001,3.6186005e-002,-1.87E-02,-9.85E-01,-8.52E-01,-9.39E-01
2.7217334e-001,-1.62E-02,-7.29E-02,-9.88E-01,-8.76E-01,-8.54E-01
2.6566627e-001,-2.01E-02,-1.72E-01,-9.30E-01,-8.58E-01,-9.10E-01
2.5064612e-001,9.4417525e-003,-1.22E-01,-9.72E-01,-9.50E-01,-9.54E-01
2.6528812e-001,-7.66E-03,-1.08E-01,-9.83E-01,-9.52E-01,-9.94E-01
2.8467505e-001,-1.86E-02,-1.13E-01,-9.92E-01,-9.89E-01,-9.96E-01
2.7988595e-001,-1.47E-02,-1.15E-01,-9.74E-01,-9.69E-01,-9.85E-01
2.6977610e-001,-1.40E-02,-1.13E-01,-9.74E-01,-9.68E-01,-9.86E-01
2.8421051e-001,-1.62E-02,-1.14E-01,-9.84E-01,-9.88E-01,-9.91E-01
2.8521143e-001,-1.58E-02,-1.10E-01,-9.86E-01,-9.92E-01,-9.89E-01
2.8297689e-001,-1.63E-02,-1.09E-01,-9.86E-01,-9.93E-01,-9.89E-01
2.7979436e-001,-1.73E-02,-1.12E-01,-9.84E-01,-9.92E-01,-9.89E-01
2.7973900e-001,-1.74E-02,-1.12E-01,-9.84E-01,-9.88E-01,-9.90E-01
2.8040594e-001,-1.68E-02,-1.08E-01,-9.83E-01,-9.88E-01,-9.88E-01
2.7040336e-001,-1.64E-02,-1.05E-01,-9.88E-01,-9.91E-01,-9.90E-01
2.7562610e-001,-1.68E-02,-1.09E-01,-9.87E-01,-9.92E-01,-9.90E-01
2.7894599e-001,-1.67E-02,-1.11E-01,-9.86E-01,-9.93E-01,-9.92E-01
3.3247630e-001,-9.77E-02,-1.91E-01,-8.60E-01,-4.81E-01,-7.61E-01
2.5365419e-001,1.0949171e-002,-1.01E-01,-9.71E-01,-9.23E-01,-9.67E-01
2.7624117e-001,-1.22E-02,-9.37E-02,-9.87E-01,-9.85E-01,-9.65E-01
2.7486431e-001,-1.62E-02,-1.05E-01,-9.89E-01,-9.81E-01,-9.47E-01
2.8165808e-001,-1.98E-02,-1.20E-01,-9.92E-01,-9.87E-01,-9.67E-01
2.8135026e-001,-1.99E-02,-1.15E-01,-9.91E-01,-9.84E-01,-9.75E-01
2.7758017e-001,-1.57E-02,-1.04E-01,-9.89E-01,-9.75E-01,-9.58E-01
2.4149117e-001,-1.10E-02,-2.79E-02,-9.76E-01,-9.09E-01,-8.78E-01
2.3640025e-001,-1.51E-02,-1.52E-02,-9.68E-01,-8.95E-01,-8.61E-01
2.9820707e-001,-3.22E-02,-1.28E-01,-9.63E-01,-9.22E-01,-8.39E-01
3.1360929e-001,-2.96E-02,-1.71E-01,-9.79E-01,-9.36E-01,-9.23E-01
2.7476240e-001,-5.12E-03,-1.20E-01,-9.87E-01,-9.43E-01,-9.39E-01
2.6464810e-001,-3.23E-03,-1.03E-01,-9.84E-01,-9.31E-01,-9.52E-01
2.7502093e-001,-1.72E-02,-1.05E-01,-9.86E-01,-9.52E-01,-9.75E-01
2.8658222e-001,-2.37E-02,-1.13E-01,-9.97E-01,-9.90E-01,-9.84E-01
2.7215699e-001,-1.24E-02,-1.05E-01,-9.81E-01,-9.51E-01,-9.59E-01
2.6865790e-001,-1.20E-02,-9.74E-02,-9.81E-01,-9.52E-01,-9.66E-01
2.7686977e-001,-1.51E-02,-1.10E-01,-9.92E-01,-9.59E-01,-9.82E-01
2.8647737e-001,-2.09E-02,-1.27E-01,-9.84E-01,-9.29E-01,-9.59E-01
2.8468674e-001,-2.16E-02,-1.18E-01,-9.85E-01,-9.43E-01,-9.51E-01
2.9118443e-001,-6.73E-03,-1.60E-01,-9.76E-01,-9.26E-01,-8.08E-01
2.1685535e-001,-1.85E-03,-1.36E-01,-8.77E-01,-9.20E-01,-9.54E-01
2.7730171e-001,-1.95E-02,-1.13E-01,-9.73E-01,-9.86E-01,-9.81E-01
1.4963576e-001,-2.79E-02,-1.16E-01,-9.22E-01,-9.58E-01,-9.78E-01
1.4625723e-001,-2.98E-02,-1.15E-01,-9.05E-01,-9.57E-01,-9.78E-01
2.7518563e-001,-2.05E-02,-1.03E-01,-9.31E-01,-9.76E-01,-9.88E-01
3.2210452e-001,-1.48E-02,-1.04E-01,-9.58E-01,-9.85E-01,-9.89E-01
2.7937936e-001,-1.78E-02,-1.06E-01,-9.58E-01,-9.82E-01,-9.94E-01
2.7527033e-001,-1.80E-02,-1.07E-01,-9.66E-01,-9.81E-01,-9.92E-01
3.2770085e-001,-1.30E-02,-1.03E-01,-9.82E-01,-9.86E-01,-9.93E-01
2.6606315e-001,-1.83E-02,-1.09E-01,-9.53E-01,-9.73E-01,-9.89E-01
2.1170949e-001,-2.47E-02,-1.12E-01,-9.64E-01,-9.77E-01,-9.89E-01
2.7840685e-001,-1.80E-02,-1.07E-01,-9.39E-01,-9.69E-01,-9.85E-01
2.7390282e-001,-1.62E-02,-1.11E-01,-9.40E-01,-9.74E-01,-9.81E-01
3.1699589e-001,-1.12E-02,-1.11E-01,-9.30E-01,-9.68E-01,-9.83E-01
3.5587610e-001,-7.01E-03,-1.05E-01,-9.47E-01,-9.73E-01,-9.84E-01
2.9584989e-001,-1.38E-02,-1.07E-01,-9.46E-01,-9.70E-01,-9.89E-01
2.1208251e-001,-2.58E-02,-1.11E-01,-9.23E-01,-9.58E-01,-9.89E-01
2.5870292e-001,-2.00E-02,-1.10E-01,-9.10E-01,-9.50E-01,-9.83E-01
2.7579603e-001,-1.54E-02,-1.10E-01,-9.24E-01,-9.63E-01,-9.88E-01
2.6338493e-001,-1.95E-02,-1.08E-01,-9.30E-01,-9.73E-01,-9.93E-01
2.7043977e-001,-1.80E-02,-1.09E-01,-9.33E-01,-9.74E-01,-9.91E-01
2.6288167e-001,-1.82E-02,-1.08E-01,-9.33E-01,-9.73E-01,-9.90E-01
2.8230173e-001,-1.56E-02,-1.10E-01,-9.41E-01,-9.81E-01,-9.90E-01
2.0271386e-001,-4.04E-02,-1.09E-01,-8.99E-01,-9.15E-01,-9.78E-01
2.6151816e-001,-1.62E-02,-1.11E-01,-9.58E-01,-9.75E-01,-9.93E-01
2.4053568e-001,-1.82E-02,-1.11E-01,-9.73E-01,-9.84E-01,-9.92E-01
2.6585755e-001,-1.88E-02,-1.06E-01,-9.67E-01,-9.78E-01,-9.89E-01
2.7381759e-001,-1.72E-02,-1.09E-01,-9.72E-01,-9.81E-01,-9.85E-01
2.5856102e-001,-1.73E-02,-1.14E-01,-9.84E-01,-9.88E-01,-9.86E-01
3.0005892e-001,-1.54E-02,-1.07E-01,-9.61E-01,-9.88E-01,-9.83E-01
2.7954196e-001,-1.68E-02,-1.08E-01,-9.49E-01,-9.74E-01,-9.82E-01
2.6931501e-001,-1.71E-02,-1.09E-01,-9.55E-01,-9.76E-01,-9.86E-01
3.1811254e-001,-1.35E-02,-1.06E-01,-9.50E-01,-9.88E-01,-9.80E-01
5.1683994e-001,3.4079157e-003,-1.13E-01,-8.63E-01,-9.44E-01,-9.78E-01
5.2828039e-001,1.3857470e-002,-1.31E-01,-8.28E-01,-9.34E-01,-9.72E-01
2.3265681e-001,-6.73E-03,-1.29E-01,-8.61E-01,-9.30E-01,-9.71E-01
1.9959107e-001,-2.04E-02,-1.13E-01,-9.47E-01,-9.77E-01,-9.86E-01
1.7738195e-001,-1.97E-02,-1.15E-01,-9.38E-01,-9.79E-01,-9.86E-01
1.3587336e-001,-2.07E-02,-1.17E-01,-9.61E-01,-9.55E-01,-9.86E-01
2.1742437e-001,-2.27E-02,-1.06E-01,-9.76E-01,-9.50E-01,-9.83E-01
2.7464492e-001,-1.97E-02,-1.05E-01,-9.74E-01,-9.76E-01,-9.92E-01
2.7785117e-001,-1.64E-02,-1.13E-01,-9.74E-01,-9.81E-01,-9.91E-01
3.0859045e-001,-3.81E-03,-1.69E-01,-1.49E-01,1.4623560e-001,-1.56E-01
2.6854936e-001,-4.39E-02,-1.72E-01,-2.52E-03,3.1921024e-001,-8.66E-02
2.5393035e-001,5.9990644e-003,-1.45E-01,2.1592280e-002,3.1175332e-001,-6.00E-03
2.9181340e-001,-8.46E-03,-1.10E-01,2.5531368e-002,2.2462497e-001,6.5852099e-003
1.9500452e-001,-5.39E-02,-1.28E-01,7.6389162e-002,2.2984890e-001,1.4762902e-001
2.8002498e-001,-6.99E-03,-1.73E-01,8.5361415e-002,2.7701124e-001,7.8301548e-002
3.2016941e-001,3.1163892e-002,-1.42E-01,-8.81E-03,2.6587547e-001,-2.33E-02
2.9595850e-001,-1.47E-02,-1.13E-01,5.0308729e-004,2.5495907e-001,2.3164148e-002
2.0770911e-001,-6.84E-02,-7.55E-02,2.1890365e-002,2.4771030e-001,-6.25E-03
2.7384685e-001,-3.15E-02,-6.24E-02,-4.12E-02,2.3550764e-001,-8.31E-02
3.5738365e-001,2.2127664e-002,-1.11E-01,-1.05E-01,1.6951745e-001,-1.02E-01
3.2810464e-001,-1.44E-02,-1.24E-01,-3.70E-02,1.2493327e-001,6.1209573e-003
2.0065947e-001,-8.67E-02,-1.70E-01,6.1021074e-002,2.8941724e-001,1.8607321e-001
1.9065763e-001,-6.59E-02,-2.65E-01,-5.42E-02,2.7450225e-001,-6.75E-02
2.7521595e-001,-1.20E-02,-1.78E-01,4.5223868e-002,3.3324266e-001,7.7767433e-002
3.3200460e-001,-1.04E-03,-6.86E-02,1.4833673e-001,1.2964163e-001,5.8610351e-002
1.8690031e-001,-4.35E-02,-4.01E-02,1.3403361e-001,7.7993253e-002,-9.08E-02
2.9763612e-001,-3.27E-02,-1.19E-01,9.4034207e-002,1.9413674e-001,-1.20E-01
2.3433184e-001,2.3597606e-002,-1.21E-01,1.2621050e-001,1.9465349e-001,-6.95E-02
2.9724095e-001,-2.48E-02,-1.21E-01,1.8029286e-001,1.9114617e-001,1.0267249e-001
2.9289870e-001,-3.61E-02,-1.35E-01,1.0676282e-001,2.9595029e-001,1.5351594e-001
3.1533971e-001,-1.83E-02,-1.10E-01,-2.66E-02,3.0793073e-001,5.1176798e-002
2.7370752e-001,-1.09E-03,-4.78E-02,-7.14E-02,2.0803064e-001,1.1590798e-001
2.1013738e-001,-3.12E-02,-5.88E-02,-1.91E-02,2.2269613e-001,1.4454903e-001
3.3544145e-001,8.3722748e-003,-1.38E-01,-7.79E-02,2.7026239e-001,-3.72E-02
1.6067755e-001,-7.42E-02,-2.27E-01,7.5180308e-001,5.0631057e-001,4.7621793e-001
3.2622299e-001,-3.03E-02,-1.92E-01,7.3270367e-001,4.7336791e-001,4.6516019e-001
3.0999791e-001,4.1904459e-002,-1.06E-01,6.5778503e-001,5.6295229e-001,3.9894311e-001
4.2836764e-001,-3.76E-03,-7.19E-05,5.1727437e-001,4.9605765e-001,1.4924625e-001
2.9422778e-001,-4.33E-02,-7.56E-02,6.1704945e-001,4.7801308e-001,2.9953476e-001
5.0852588e-002,6.8175930e-005,-1.51E-01,7.0960809e-001,3.9178111e-001,2.9178537e-001
2.8501893e-002,-1.21E-02,-9.70E-02,7.9342194e-001,9.1623796e-001,7.3013334e-001
4.1886763e-001,-1.14E-05,-1.04E-01,8.7694158e-001,7.2960894e-001,5.5164753e-001
6.1759696e-001,-8.10E-03,-6.58E-02,7.8667455e-001,4.1928783e-001,3.8865208e-001
2.5036321e-001,-2.57E-02,-2.09E-01,6.5910032e-001,5.4698746e-001,3.3673853e-001
-1.61E-01,-2.82E-02,-2.10E-01,8.1710448e-001,8.7303705e-001,1.2739001e-001
1.1418006e-001,-4.22E-02,-1.18E-01,1.0000000e+000,7.5392773e-001,2.1730473e-001
1.6123973e-001,-1.76E-01,-2.73E-01,-6.32E-02,2.4073414e-001,1.4430924e-002
1.9410573e-001,-3.62E-02,-2.33E-01,-1.70E-01,2.4010640e-001,-1.53E-01
2.6876562e-001,3.8086915e-002,-1.56E-01,-8.95E-02,2.3214886e-001,-1.37E-01
2.5035183e-001,2.1460783e-002,-9.76E-02,-8.41E-02,1.4148830e-001,-3.79E-02
2.8084332e-001,-5.47E-02,-5.56E-02,-9.23E-02,1.0824925e-001,-3.51E-02
2.3148813e-001,-6.63E-02,-1.60E-01,-9.25E-02,1.4693099e-001,-1.22E-01
2.8777302e-001,-9.78E-03,-1.91E-01,-9.55E-02,1.2690587e-001,-2.00E-01
2.7627558e-002,-7.43E-02,-4.03E-01,-1.53E-01,2.4086031e-001,-8.62E-03
9.8749385e-002,-2.59E-02,-1.70E-01,-1.12E-01,4.7518943e-001,-3.57E-02
2.7263922e-001,-2.41E-02,-1.39E-01,-1.97E-01,3.8356677e-001,-9.81E-02
3.3008630e-001,2.0406250e-002,-1.21E-01,-2.80E-01,1.6953523e-001,-5.32E-02
2.9852599e-001,-4.06E-02,-4.94E-02,-3.42E-01,9.6343118e-002,-1.92E-01
2.7581696e-001,-2.59E-02,-6.73E-02,-2.94E-01,-1.24E-02,-3.46E-01
3.0132387e-001,1.7549395e-002,-1.84E-01,6.4680853e-001,6.0640135e-001,3.4726914e-001
4.3343359e-001,-2.08E-02,-2.30E-01,6.3877632e-001,6.3331325e-001,4.7035387e-001
3.3407424e-001,-1.40E-02,-7.51E-02,6.4737237e-001,5.3344816e-001,4.8560869e-001
2.6059171e-002,5.5292694e-003,-2.64E-02,6.4022687e-001,4.4563850e-001,3.7652885e-001
1.4993721e-001,-3.91E-02,-1.39E-01,6.6037449e-001,5.1285096e-001,3.7564179e-001
4.4015435e-001,2.2606349e-002,-2.23E-01,8.5331715e-001,5.1456467e-001,2.9557971e-001
-6.10E-02,-1.08E-01,-3.10E-01,-1.64E-01,4.2093358e-001,9.0733989e-002
2.7079606e-001,-7.18E-02,-1.49E-01,-1.27E-02,6.2116221e-001,4.1139811e-002
2.6475951e-001,7.3728571e-002,-1.56E-01,-4.86E-02,3.7516143e-001,1.2312102e-001
3.2620676e-001,2.2006746e-002,-8.58E-02,-2.09E-01,1.9326040e-001,1.0261844e-001
2.8365669e-001,-5.09E-02,-8.53E-02,-1.91E-01,1.3730224e-001,5.1255933e-003
2.4672607e-001,-4.28E-02,-2.24E-01,-1.59E-01,4.9869852e-002,2.8704372e-002
2.4534993e-001,-2.56E-02,-2.34E-01,-8.47E-01,-8.05E-01,-7.18E-01
3.1939599e-001,-9.46E-03,-1.35E-01,-9.67E-01,-9.27E-01,-7.56E-01
2.8037836e-001,-9.43E-03,-7.86E-02,-9.54E-01,-8.18E-01,-8.76E-01
2.7718603e-001,-2.11E-02,-8.80E-02,-9.52E-01,-7.75E-01,-8.60E-01
2.8547299e-001,-2.44E-02,-8.68E-02,-9.79E-01,-8.66E-01,-9.11E-01
2.8648200e-001,-4.20E-03,-1.16E-01,-9.78E-01,-9.52E-01,-9.62E-01
2.8078889e-001,-1.10E-02,-1.16E-01,-9.79E-01,-9.52E-01,-9.64E-01
2.8190428e-001,-1.41E-02,-1.08E-01,-9.95E-01,-9.85E-01,-9.86E-01
2.7642564e-001,-1.75E-02,-1.12E-01,-9.96E-01,-9.87E-01,-9.86E-01
2.7564946e-001,-1.92E-02,-1.12E-01,-9.96E-01,-9.93E-01,-9.88E-01
2.7745004e-001,-1.83E-02,-1.10E-01,-9.97E-01,-9.92E-01,-9.92E-01
2.7783733e-001,-1.55E-02,-1.09E-01,-9.96E-01,-9.89E-01,-9.94E-01
2.8229380e-001,-1.22E-02,-9.96E-02,-9.97E-01,-9.88E-01,-9.93E-01
2.8081299e-001,-1.57E-02,-1.05E-01,-9.95E-01,-9.82E-01,-9.78E-01
2.7409226e-001,-2.00E-02,-1.08E-01,-9.93E-01,-9.84E-01,-9.72E-01
2.7634338e-001,-1.85E-02,-1.07E-01,-9.94E-01,-9.86E-01,-9.78E-01
2.7769703e-001,-1.88E-02,-1.16E-01,-9.95E-01,-9.91E-01,-9.87E-01
2.7465811e-001,-1.78E-02,-1.11E-01,-9.97E-01,-9.90E-01,-9.89E-01
2.7867168e-001,-1.59E-02,-1.05E-01,-9.97E-01,-9.92E-01,-9.94E-01
2.7892199e-001,-1.74E-02,-1.06E-01,-9.97E-01,-9.92E-01,-9.90E-01
2.7637784e-001,-1.63E-02,-1.10E-01,-9.97E-01,-9.91E-01,-9.87E-01
2.7687772e-001,-1.53E-02,-1.07E-01,-9.95E-01,-9.84E-01,-9.82E-01
2.7762417e-001,-2.03E-02,-1.02E-01,-9.95E-01,-9.78E-01,-9.85E-01
2.7426024e-001,7.5014704e-003,-1.63E-01,-9.81E-01,-9.10E-01,-8.85E-01
2.7534175e-001,-1.61E-02,-1.06E-01,-9.94E-01,-9.69E-01,-9.63E-01
2.6632721e-001,-2.50E-02,-1.27E-01,-9.90E-01,-9.66E-01,-9.66E-01
2.4198018e-001,-3.74E-02,-1.55E-01,-9.88E-01,-9.60E-01,-9.71E-01
2.7027422e-001,-2.03E-02,-1.20E-01,-9.74E-01,-9.18E-01,-9.22E-01
2.8084886e-001,-1.78E-02,-9.45E-02,-9.73E-01,-8.98E-01,-9.41E-01
2.7029043e-001,-2.99E-02,-9.37E-02,-9.76E-01,-9.16E-01,-9.39E-01
2.9310909e-001,-9.67E-03,-9.12E-02,-9.87E-01,-9.47E-01,-9.62E-01
2.9467780e-001,-4.09E-04,-1.09E-01,-9.92E-01,-9.71E-01,-9.88E-01
2.7830269e-001,-1.32E-02,-1.09E-01,-9.91E-01,-9.60E-01,-9.90E-01
2.7636116e-001,-1.83E-02,-1.07E-01,-9.93E-01,-9.79E-01,-9.91E-01
2.7852595e-001,-1.62E-02,-1.13E-01,-9.91E-01,-9.85E-01,-9.84E-01
2.6857610e-001,-2.06E-02,-1.19E-01,-9.93E-01,-9.86E-01,-9.82E-01
2.7592890e-001,-1.84E-02,-1.14E-01,-9.94E-01,-9.81E-01,-9.83E-01
2.8324838e-001,-1.40E-02,-1.04E-01,-9.96E-01,-9.84E-01,-9.79E-01
2.7811313e-001,-1.50E-02,-1.05E-01,-9.96E-01,-9.88E-01,-9.77E-01
2.7239036e-001,-1.93E-02,-1.16E-01,-9.96E-01,-9.91E-01,-9.86E-01
2.7227512e-001,-1.92E-02,-1.13E-01,-9.96E-01,-9.92E-01,-9.90E-01
2.7611701e-001,-1.71E-02,-1.07E-01,-9.96E-01,-9.92E-01,-9.91E-01
2.7990749e-001,-1.70E-02,-1.10E-01,-9.97E-01,-9.94E-01,-9.91E-01
2.8298327e-001,-1.39E-02,-1.03E-01,-9.96E-01,-9.89E-01,-9.90E-01
2.7898089e-001,-1.35E-02,-1.08E-01,-9.94E-01,-9.90E-01,-9.84E-01
2.4694235e-001,2.8695415e-003,-1.37E-01,-9.56E-01,-8.56E-01,-9.04E-01
2.7552057e-001,-6.32E-03,-1.04E-01,-9.83E-01,-9.81E-01,-9.62E-01
2.8437548e-001,-1.07E-02,-1.06E-01,-9.94E-01,-9.85E-01,-9.80E-01
2.7425948e-001,-1.52E-02,-1.12E-01,-9.94E-01,-9.93E-01,-9.87E-01
2.8171654e-001,-1.45E-02,-1.03E-01,-9.94E-01,-9.93E-01,-9.82E-01
2.8166328e-001,-1.58E-02,-1.01E-01,-9.97E-01,-9.91E-01,-9.82E-01
2.7457588e-001,-1.69E-02,-1.09E-01,-9.98E-01,-9.94E-01,-9.89E-01
2.7533356e-001,-1.62E-02,-1.10E-01,-9.96E-01,-9.92E-01,-9.89E-01
2.8001367e-001,-1.55E-02,-1.06E-01,-9.96E-01,-9.89E-01,-9.90E-01
2.7939111e-001,-1.58E-02,-1.06E-01,-9.97E-01,-9.92E-01,-9.93E-01
2.7924355e-001,-1.27E-02,-9.97E-02,-9.97E-01,-9.91E-01,-9.85E-01
2.8090925e-001,-1.21E-02,-1.02E-01,-9.98E-01,-9.89E-01,-9.78E-01
2.7719286e-001,-1.45E-02,-1.16E-01,-9.97E-01,-9.91E-01,-9.76E-01
2.7591318e-001,-1.48E-02,-1.14E-01,-9.96E-01,-9.91E-01,-9.71E-01
2.8017288e-001,-1.73E-02,-9.79E-02,-9.95E-01,-9.86E-01,-9.75E-01
2.8240662e-001,-2.02E-02,-9.81E-02,-9.95E-01,-9.88E-01,-9.77E-01
2.7799745e-001,-1.67E-02,-1.11E-01,-9.96E-01,-9.85E-01,-9.82E-01
2.7647214e-001,-1.48E-02,-1.08E-01,-9.97E-01,-9.88E-01,-9.88E-01
2.8081515e-001,-1.62E-02,-9.70E-02,-9.97E-01,-9.89E-01,-9.91E-01
2.7811857e-001,-1.57E-02,-1.06E-01,-9.95E-01,-9.86E-01,-9.82E-01
2.7548757e-001,-1.41E-02,-1.16E-01,-9.96E-01,-9.87E-01,-9.93E-01
2.7796088e-001,-1.52E-02,-1.08E-01,-9.97E-01,-9.88E-01,-9.89E-01
2.7964929e-001,-1.81E-02,-1.05E-01,-9.98E-01,-9.91E-01,-9.88E-01
2.9189526e-001,1.3809609e-003,-1.32E-01,-9.66E-01,-6.76E-01,-7.94E-01
2.8039214e-001,6.2768909e-003,-1.68E-01,-9.94E-01,-8.97E-01,-8.80E-01
2.8158727e-001,-1.43E-02,-1.02E-01,-9.95E-01,-9.69E-01,-9.87E-01
2.7750010e-001,-1.09E-02,-9.76E-02,-9.96E-01,-9.80E-01,-9.89E-01
2.7709444e-001,-1.57E-02,-1.00E-01,-9.91E-01,-9.81E-01,-9.85E-01
2.7680732e-001,-9.28E-03,-1.10E-01,-9.91E-01,-9.75E-01,-9.85E-01
2.7630312e-001,-1.42E-02,-1.31E-01,-9.95E-01,-9.66E-01,-9.66E-01
2.7640823e-001,-1.82E-02,-1.25E-01,-9.96E-01,-9.76E-01,-9.59E-01
2.7947615e-001,-1.46E-02,-1.01E-01,-9.97E-01,-9.87E-01,-9.89E-01
2.7736149e-001,-1.49E-02,-9.80E-02,-9.95E-01,-9.87E-01,-9.85E-01
2.7598809e-001,-1.06E-02,-1.08E-01,-9.95E-01,-9.90E-01,-9.76E-01
2.7773337e-001,-1.30E-02,-1.21E-01,-9.96E-01,-9.90E-01,-9.87E-01
2.7898386e-001,-1.81E-02,-1.14E-01,-9.96E-01,-9.88E-01,-9.77E-01
2.7511619e-001,-1.84E-02,-1.08E-01,-9.94E-01,-9.89E-01,-9.79E-01
2.7577572e-001,-1.70E-02,-1.06E-01,-9.94E-01,-9.85E-01,-9.86E-01
2.7930372e-001,-1.51E-02,-1.14E-01,-9.96E-01,-9.83E-01,-9.84E-01
2.7896413e-001,-1.27E-02,-1.10E-01,-9.95E-01,-9.90E-01,-9.83E-01
2.7815559e-001,-1.64E-02,-1.11E-01,-9.96E-01,-9.88E-01,-9.78E-01
2.7682218e-001,-1.74E-02,-1.11E-01,-9.98E-01,-9.88E-01,-9.76E-01
2.7516244e-001,-1.21E-02,-1.05E-01,-9.96E-01,-9.89E-01,-9.89E-01
2.7648549e-001,-1.70E-02,-1.07E-01,-9.95E-01,-9.78E-01,-9.88E-01
2.7943964e-001,-1.93E-02,-1.12E-01,-9.96E-01,-9.78E-01,-9.78E-01
2.7777960e-001,-1.48E-02,-1.09E-01,-9.95E-01,-9.83E-01,-9.79E-01
2.7745207e-001,-1.49E-02,-1.03E-01,-9.93E-01,-9.86E-01,-9.84E-01
7.0999584e-002,-4.21E-02,8.2333750e-002,-7.76E-01,-6.64E-01,-2.50E-01
2.6233524e-001,-1.66E-02,-1.29E-01,-9.58E-01,-9.43E-01,-8.74E-01
2.3705749e-001,-2.44E-02,-8.21E-02,-9.72E-01,-9.69E-01,-9.63E-01
2.6346261e-001,-2.01E-02,-9.92E-02,-9.76E-01,-9.82E-01,-9.63E-01
2.6899571e-001,-1.87E-02,-1.05E-01,-9.77E-01,-9.83E-01,-9.61E-01
2.7254363e-001,-1.77E-02,-1.06E-01,-9.74E-01,-9.79E-01,-9.62E-01
2.8726469e-001,-1.57E-02,-1.13E-01,-9.74E-01,-9.80E-01,-9.62E-01
2.7112093e-001,-1.97E-02,-1.03E-01,-9.77E-01,-9.81E-01,-9.66E-01
2.7837541e-001,-1.79E-02,-1.06E-01,-9.76E-01,-9.81E-01,-9.64E-01
2.8107137e-001,-1.66E-02,-1.10E-01,-9.75E-01,-9.81E-01,-9.62E-01
2.4593303e-001,-2.19E-02,-9.45E-02,-9.80E-01,-9.82E-01,-9.69E-01
2.9014262e-001,-1.48E-02,-1.16E-01,-9.67E-01,-9.78E-01,-9.66E-01
2.7626076e-001,-1.89E-02,-1.02E-01,-9.64E-01,-9.72E-01,-9.55E-01
2.7150441e-001,-1.89E-02,-1.04E-01,-9.66E-01,-9.70E-01,-9.47E-01
3.0491547e-001,-1.17E-02,-1.24E-01,-9.80E-01,-9.84E-01,-9.73E-01
2.5629876e-001,-2.08E-02,-9.89E-02,-9.80E-01,-9.83E-01,-9.81E-01
