,tBodyAcc-mean-X,tBodyAcc-mean-Y,tBodyAcc-mean-Z
5427,0.31608143,-0.0096,-0.162
5428,0.2997448,-0.0249,-0.127
5429,0.2620264,-0.0526,-0.0569
5430,0.27216297,-0.00776,-0.083
5431,0.19427104,-0.0148,-0.133
5432,0.14683846,-0.0262,-0.151
5433,0.29235378,-0.00597,-0.141
5434,0.3287612,-0.0192,-0.0955
5435,0.40884092,0.05547485,-0.0712
5436,0.32211274,-0.0203,-0.152
5437,0.34554434,-0.0176,-0.153
5438,0.17453972,-0.00293,-0.134
5439,0.13262041,-0.00595,-0.0852
5440,0.33529282,-0.0331,-0.13
5441,0.36759716,-0.0309,-0.0928
5442,0.32851642,0.002698258,-0.0498
5443,0.31529948,0.002541936,-0.0952
5444,0.25930825,-0.0769,-0.104
5445,0.11238966,-0.136,0.044129573
5446,0.2945406,-0.0609,-0.0934
5447,0.30580533,-0.035,-0.118
5448,0.2941246,0.004889906,-0.0847
5449,0.21327534,0.023727786,-0.141
5450,0.29130295,-0.0235,-0.241
5451,0.42419326,-0.0194,-0.139
5452,0.29439995,-0.0028,-0.0558
5453,0.14271721,-0.00797,-0.0917
5454,0.19112791,-0.0613,-0.0639
5455,0.31609252,-0.0582,-0.229
5456,0.29831803,-0.0667,-0.145
5457,0.30520853,0.008895699,-0.105
5458,0.16160986,0.001877265,-0.0885
5459,0.17917477,-0.0794,-0.0427
5460,0.32111624,-0.0624,-0.0649
5461,0.26383764,0.010002377,-0.109
5462,0.25038126,0.007462808,-0.186
5463,0.38956887,-0.0235,-0.178
5464,0.3238528,0.009225423,-0.102
5465,0.3500647,-0.0431,-0.263
5466,0.31145576,-0.012,-0.198
5467,0.24194686,-0.0104,-0.0981
5468,0.17214596,-0.017,-0.0519
5469,0.21084262,-0.0508,-0.0552
5470,0.30415308,-0.088,-0.119
5471,0.32833737,-0.00655,-0.0582
5472,0.2580261,0.030092956,-0.0873
5473,0.20244339,-0.028,-0.208
5474,0.31051847,-0.0298,-0.184
5475,0.27209327,-0.0248,-0.0886
5476,0.28476447,-0.0402,-0.121
5477,0.28510064,-0.03,-0.155
5478,0.2818439,-0.00906,-0.12
5479,0.28133377,-0.0172,-0.128
5480,0.28092203,-0.0196,-0.118
5481,0.28016886,-0.0109,-0.116
5482,0.2756078,-0.00675,-0.103
5483,0.27801052,-0.0228,-0.117
5484,0.28121704,-0.0373,-0.148
5485,0.27856117,-0.0274,-0.129
5486,0.27925947,-0.019,-0.11
5487,0.27789387,-0.015,-0.0999
5488,0.27698135,-0.0205,-0.104
5489,0.2766827,-0.0251,-0.124
5490,0.27653405,-0.0192,-0.113
5491,0.27777997,-0.0166,-0.104
5492,0.2767572,-0.00903,-0.091
5493,0.27370936,0.009102133,-0.0678
5494,0.27897343,-0.000918,-0.104
5495,0.28290966,-0.0289,-0.133
5496,0.27795294,-0.0303,-0.118
5497,0.2747129,-0.0269,-0.11
5498,0.27244082,-0.026,-0.103
5499,0.3358577,0.1011854,-0.00808
5500,0.28844145,-0.0339,-0.141
5501,0.27382958,-0.0235,-0.114
5502,0.27966478,-0.0162,-0.117
5503,0.27789083,-0.0211,-0.118
5504,0.2772813,-0.016,-0.114
5505,0.27915454,-0.0145,-0.11
5506,0.27872068,-0.0142,-0.107
5507,0.27771196,-0.0136,-0.11
5508,0.27713722,-0.0177,-0.11
5509,0.2790861,-0.0189,-0.116
5510,0.27851534,-0.0149,-0.113
5511,0.2762566,-0.0161,-0.104
5512,0.2774928,-0.0217,-0.109
5513,0.16240782,0.03614124,0.011943633
5514,-0.105,0.16459934,0.11829473
5515,-0.413,0.25335327,0.22287805
5516,-0.0296,0.092893444,-0.00601
5517,0.32556322,-0.0247,-0.146
5518,0.27313912,-0.0133,-0.112
5519,0.27392164,-0.0151,-0.109
5520,0.2845432,-0.0172,-0.112
5521,0.27874753,-0.0172,-0.108
5522,0.27522635,-0.0157,-0.107
5523,0.2799276,-0.0148,-0.112
5524,0.270431,-0.0171,-0.103
5525,0.27828884,-0.0178,-0.108
5526,0.28033677,-0.0175,-0.112
5527,0.27915505,-0.0171,-0.112
5528,0.27961728,-0.0168,-0.11
5529,0.27513033,-0.0162,-0.102
5530,0.28022173,-0.0175,-0.108
5531,0.2833279,-0.0183,-0.117
5532,0.28904918,-0.0166,-0.118
5533,0.2786005,-0.0163,-0.107
5534,0.2619033,-0.0236,-0.0741
5535,0.282304,-0.00186,-0.0767
5536,0.26969573,-0.0103,-0.091
5537,0.27040178,-0.0155,-0.0773
5538,0.26756775,-0.0157,-0.066
5539,0.27465978,-0.0232,-0.0969
5540,0.27601027,-0.0207,-0.104
5541,0.27394843,-0.0184,-0.106
5542,0.27783963,-0.0179,-0.112
5543,0.27773115,-0.0163,-0.105
5544,0.2771858,-0.0175,-0.106
5545,0.27889633,-0.0189,-0.108
5546,0.27771035,-0.0179,-0.111
5547,0.2797284,-0.0165,-0.12
5548,0.2888771,-0.0227,-0.145
5549,0.2871086,-0.0205,-0.149
5550,0.28044808,-0.0104,-0.119
5551,0.27774686,-0.0117,-0.102
5552,0.2754714,-0.0122,-0.101
5553,0.27561367,-0.0098,-0.104
5554,0.2771535,-0.0164,-0.111
5555,0.2767314,-0.0183,-0.106
5556,0.27652812,-0.0168,-0.106
5557,0.001188826,-0.0552,-0.0618
5558,0.32420236,-0.0175,-0.107
5559,0.2531798,-0.018,-0.103
5560,0.2649206,-0.0191,-0.109
5561,0.2868411,-0.0159,-0.11
5562,0.27861115,-0.0167,-0.108
5563,0.2750905,-0.0149,-0.111
5564,0.27784583,-0.0156,-0.11
5565,0.2698279,-0.0199,-0.104
5566,0.25794965,-0.0217,-0.103
5567,0.2862351,-0.0182,-0.107
5568,0.3156459,-0.0127,-0.111
5569,0.2804472,-0.0166,-0.111
5570,0.26846936,-0.0178,-0.108
5571,0.2778969,-0.0169,-0.105
5572,0.28062642,-0.0181,-0.108
5573,0.28302667,-0.0162,-0.11
5574,0.042405497,-0.0361,-0.0664
5575,0.35501352,-0.0331,-0.0931
5576,0.2573935,-0.0131,-0.107
5577,0.2728035,-0.0165,-0.108
5578,0.28579402,-0.0181,-0.107
5579,0.27210057,-0.0178,-0.109
5580,0.26941353,-0.0179,-0.108
5581,0.26753816,-0.0188,-0.103
5582,0.26870108,-0.0201,-0.103
5583,0.29761565,-0.0193,-0.106
5584,0.28982887,-0.016,-0.109
5585,0.27491352,-0.017,-0.109
5586,0.27263075,-0.0184,-0.107
5587,0.27922672,-0.0166,-0.109
5588,0.2831451,-0.0158,-0.111
5589,0.25774312,-0.0169,-0.107
5590,0.26383385,-0.0198,-0.103
5591,0.2854752,0.029078951,-0.104
5592,0.27537605,0.013442795,-0.0668
5593,0.29930636,-0.0141,-0.0704
5594,0.27315947,-0.0182,-0.129
5595,0.26933444,-0.0189,-0.143
5596,0.22559084,-0.0165,-0.126
5597,0.21540757,-0.0206,-0.084
5598,0.3197506,-0.0427,-0.0751
5599,0.33858147,-0.0446,-0.125
5600,0.21653359,-0.0209,-0.134
5601,0.20597918,-0.00348,-0.119
5602,0.2879796,0.018490927,-0.0836
5603,0.40524203,-0.0152,-0.123
5604,0.29904258,-0.0292,-0.149
5605,0.1686796,-0.00558,-0.101
5606,0.25692147,-0.0268,-0.122
5607,0.35498333,-0.0264,-0.116
5608,0.31757045,-0.0472,-0.147
5609,0.21597598,0.010723857,-0.117
5610,0.2676922,0.01332047,-0.0862
5611,0.388104,-0.0415,-0.138
5612,0.23648675,-0.0212,-0.155
5613,0.21308878,0.0032852178,-0.0432
5614,0.34501514,-0.0327,-0.0417
5615,0.19495805,-0.0245,-0.137
5616,0.2135279,0.02932129,-0.109
5617,0.41469288,-0.0202,-0.109
5618,0.3294611,-0.033,-0.143
5619,0.30217698,0.023015566,-0.0521
5620,0.24989913,-0.0352,-0.112
5621,0.3987336,-0.0607,-0.172
5622,0.4154011,-0.00927,-0.1
5623,0.26472422,0.018785411,-0.0941
5624,0.2564575,-0.0296,-0.134
5625,0.16982864,-0.00925,-0.115
5626,0.24910697,-0.023,-0.0999
5627,0.27761078,0.012051747,-0.0887
5628,0.11344723,-0.0328,-0.101
5629,0.2344213,-0.0134,-0.104
5630,0.26987496,-0.0327,-0.111
5631,0.32726312,-0.0379,-0.103
5632,0.2638309,-0.00793,-0.102
5633,0.33646584,-9.94e-05,-0.108
5634,0.4036706,0.00587766,-0.123
5635,0.34836528,0.061672978,-0.0533
5636,0.2217386,-0.0205,-0.0891
5637,0.24443196,-0.0399,-0.134
5638,0.29285648,-0.0172,-0.13
5639,0.2473319,-0.012,-0.107
5640,0.26562265,-0.0294,-0.118
5641,0.24180418,-0.0341,-0.0951
5642,0.1698748,-0.00764,-0.0547
5643,0.2460738,-0.0108,-0.116
5644,0.33008435,-0.0929,-0.226
5645,0.25915262,0.017585121,-0.0866
5646,0.16393082,-0.019,-0.0847
5647,0.18258296,-0.0237,-0.0738
5648,0.34931594,-0.0493,-0.094
5649,0.31506872,-0.069,-0.117
5650,0.27781442,-0.0251,-0.096
5651,0.2640154,0.03884157,-0.121
5652,0.21665108,0.00089767633,-0.146
5653,0.26643708,-0.037,-0.125
5654,0.1815036,-0.0941,-0.178
5655,0.254942,-0.0413,-0.129
5656,0.29395282,-0.00762,-0.0677
5657,0.27410182,-0.0268,-0.105
5658,0.2734773,-0.0414,-0.113
5659,0.3289763,-0.0231,-0.0795
5660,0.3391211,-0.0102,-0.0948
5661,0.2610487,-0.0274,-0.131
5662,0.1997558,-0.0545,-0.126
5663,0.2650999,-0.0905,-0.253
5664,0.2140654,-0.0366,-0.138
5665,0.25776744,-0.0163,-0.0722
5666,0.42708626,-0.0232,-0.0705
5667,0.33411065,-0.0419,-0.135
5668,0.25257164,-0.0206,-0.165
5669,0.27806556,0.0070392704,-0.124
5670,0.25377074,-0.0121,-0.0869
5671,0.2432451,-0.0177,-0.0983
5672,0.28765872,-0.0532,-0.136
5673,0.2753357,-0.0608,-0.166
5674,0.2793378,-0.0446,-0.171
5675,0.2795014,-0.0162,-0.106
5676,0.27764618,-0.0118,-0.1
5677,0.27682343,-0.021,-0.125
5678,0.27636975,-0.0337,-0.124
5679,0.2777969,-0.0188,-0.103
5680,0.2779903,-0.0138,-0.112
5681,0.27825153,-0.0276,-0.135
5682,0.27728543,-0.0247,-0.125
5683,0.27653378,-0.0104,-0.0992
5684,0.28002998,-0.00954,-0.105
5685,0.279677,-0.00776,-0.0967
5686,0.27408758,-0.00589,-0.0778
5687,0.27566713,-0.0244,-0.104
5688,0.27869615,-0.0296,-0.127
5689,0.27744406,-0.0181,-0.109
5690,0.2762482,-0.0111,-0.079
5691,0.42538905,0.064045854,-0.0111
5692,0.28732067,0.0067540826,-0.068
5693,0.26884022,-0.0316,-0.115
5694,0.28046557,-0.0168,-0.117
5695,0.28374863,0.006037287,-0.102
5696,0.27764317,-0.0103,-0.0993
5697,0.27695015,-0.0323,-0.117
5698,0.27672055,-0.0252,-0.123
5699,0.27654332,-0.0207,-0.12
5700,0.28060427,-0.0137,-0.112
5701,0.279708,-0.00973,-0.101
5702,0.27615538,-0.00774,-0.0989
5703,0.27926263,-0.00792,-0.101
5704,0.27990714,-0.015,-0.106
5705,0.27637538,-0.0215,-0.114
5706,0.2778356,-0.0186,-0.116
5707,0.27829784,-0.0201,-0.119
5708,0.09719029,0.23485427,0.11769073
5709,0.28293082,-0.0487,-0.164
5710,0.28802192,-0.014,-0.121
5711,0.28450292,-0.00973,-0.121
5712,0.2777201,-0.0163,-0.114
5713,0.27202314,-0.0161,-0.101
5714,0.28008097,-0.0161,-0.11
5715,0.2818316,-0.0169,-0.114
5716,0.27882844,-0.0172,-0.112
5717,0.27851605,-0.017,-0.112
5718,0.27879965,-0.017,-0.109
5719,0.2807579,-0.0172,-0.113
5720,0.27681968,-0.0171,-0.11
5721,0.27397153,-0.0169,-0.101
5722,0.27543932,-0.0173,-0.102
5723,0.27608806,-0.017,-0.108
5724,0.38362646,-0.121,-0.217
5725,0.26320657,0.0075271768,-0.107
5726,0.2817333,-0.0181,-0.102
5727,0.27811232,-0.0179,-0.107
5728,0.27427796,-0.013,-0.103
5729,0.27479956,-0.0159,-0.107
5730,0.2724805,-0.0153,-0.107
5731,0.2866646,-0.0188,-0.128
5732,0.2848491,-0.018,-0.121
5733,0.26471072,-0.00857,-0.0851
5734,0.2808059,-0.02,-0.115
5735,0.28515485,-0.0241,-0.124
5736,0.28690088,-0.0272,-0.135
5737,0.29641998,-0.0346,-0.148
5738,0.2751622,-0.0154,-0.0971
5739,0.2546622,-0.000732,-0.0525
5740,0.26853037,-0.0138,-0.0794
5741,0.28588536,-0.0267,-0.121
5742,0.10777805,-0.057,-0.058
5743,0.33979893,-0.0124,-0.108
5744,0.2598728,-0.016,-0.105
5745,0.27948052,-0.0196,-0.107
5746,0.27581778,-0.0185,-0.106
5747,0.26712343,-0.0157,-0.109
5748,0.28171968,-0.016,-0.11
5749,0.28641886,-0.0177,-0.11
5750,0.2834408,-0.0176,-0.106
5751,0.27735123,-0.0171,-0.107
5752,0.27905768,-0.0173,-0.109
5753,0.27452537,-0.0177,-0.108
5754,0.26657146,-0.0173,-0.109
5755,0.2854907,-0.0168,-0.11
5756,0.2898574,-0.0176,-0.107
5757,0.27472052,-0.0176,-0.109
5758,0.29189435,-0.0174,-0.104
5759,0.29231638,-0.0166,-0.106
5760,0.26982823,-0.016,-0.11
5761,0.32129413,-0.0518,-0.0597
5762,0.33149347,-0.0209,-0.11
5763,0.2536071,-0.015,-0.106
5764,0.2785877,-0.0175,-0.106
5765,0.28287455,-0.0174,-0.107
5766,0.29133627,-0.0175,-0.106
5767,0.27320522,-0.0156,-0.111
5768,0.2581936,-0.0175,-0.111
5769,0.27958706,-0.0187,-0.104
5770,0.28802958,-0.0174,-0.104
5771,0.28591654,-0.0183,-0.104
5772,0.2732147,-0.0176,-0.11
5773,0.27592155,-0.0172,-0.113
5774,0.28680027,-0.0172,-0.107
5775,0.27035064,-0.0163,-0.107
5776,0.28041986,-0.0173,-0.107
5777,0.27587733,-0.0164,-0.113
5778,0.26949978,-0.016,-0.11
5779,0.2877061,-0.0191,-0.102
5780,0.29196396,-0.0188,-0.104
5781,0.2723237,-0.0168,-0.11
5782,0.25907797,-0.0164,-0.115
5783,0.2826343,-0.0175,-0.109
5784,0.2924063,0.009810012,-0.101
5785,0.2537673,-0.0166,-0.0835
5786,0.24416071,-0.00706,-0.125
5787,0.26612464,-0.00628,-0.141
5788,0.27388635,0.0057753352,-0.0746
5789,0.30491847,0.011457414,-0.0756
5790,0.33466578,-0.0282,-0.136
5791,0.31120947,-0.0323,-0.134
5792,0.23707984,-0.0162,-0.108
5793,0.22043468,-0.0125,-0.0923
5794,0.24200493,-0.00903,-0.0875
5795,0.27812466,-0.0222,-0.0958
5796,0.34714806,-0.0295,-0.097
5797,0.33985037,-0.0428,-0.13
5798,0.25005144,-0.0265,-0.131
5799,0.23141462,-0.0177,-0.122
5800,0.23504302,0.018648133,-0.103
5801,0.33119482,-0.00667,-0.0807
5802,0.37068972,-0.0376,-0.121
5803,0.27859896,-0.0475,-0.121
5804,0.20235118,-0.0217,-0.112
5805,0.21663813,0.006924456,-0.116
5806,0.30929726,0.014488168,-0.102
5807,0.3526009,-0.0233,-0.116
5808,0.32754436,-0.0194,-0.116
5809,0.20351471,-0.00169,-0.0992
5810,0.20797202,-0.0161,-0.0851
5811,0.37300026,-0.0204,-0.0935
5812,0.3369741,-0.0378,-0.129
5813,0.22373009,-0.0483,-0.106
5814,0.24628836,-0.0239,-0.0982
5815,0.28036213,0.044646192,-0.0293
5816,0.23454933,-0.0118,-0.0986
5817,0.30614686,-0.0279,-0.115
5818,0.36946023,-0.0216,-0.121
5819,0.39833662,-0.00458,-0.136
5820,0.20041461,-0.00942,-0.152
5821,0.11459357,-0.0369,-0.117
5822,0.28921455,-0.0287,-0.117
5823,0.27428508,0.0021152166,-0.145
5824,0.29948393,0.019522777,-0.0392
5825,0.42925385,-0.0223,-0.095
5826,0.3666594,-0.0306,-0.18
5827,0.24019757,-0.0246,-0.152
5828,0.19506298,0.018972535,-0.0956
5829,0.13352938,-0.0103,-0.105
5830,0.41805178,-0.034,-0.0819
5831,0.4232693,-0.0227,-0.0883
5832,0.22635593,-0.0335,-0.185
5833,0.24579631,-0.0109,-0.114
5834,0.27641657,-0.0173,-0.0924
5835,0.32039484,-0.00488,-0.155
5836,0.28185284,-0.0298,-0.165
5837,0.31540465,-0.0622,-0.138
5838,0.24092822,-0.0299,-0.115
5839,0.2257789,-0.00575,-0.0671
5840,0.29145062,-0.0055,-0.0727
5841,0.22252458,-0.0884,-0.204
5842,0.309568,-0.0547,-0.113
5843,0.3377852,-0.0274,-0.0711
5844,0.24750568,-0.00283,-0.113
5845,0.20583007,0.015098379,-0.132
5846,0.2487058,0.0054485775,-0.144
5847,0.37520155,-0.0361,-0.167
5848,0.2713601,-0.0388,-0.141
5849,0.23645584,-0.0213,-0.115
5850,0.2897438,0.04513089,-0.0172
5851,0.19831991,-0.0307,-0.118
5852,0.30290607,-0.0179,-0.13
5853,0.17198007,-0.034,-0.108
5854,0.25411683,-0.0329,-0.114
5855,0.503112,-0.0292,-0.126
5856,0.31040493,-0.0034,-0.116
5857,0.14976175,0.013895937,-0.106
5858,0.20925541,-0.0471,-0.177
5859,0.258921,-0.026,-0.117
5860,0.24808854,-0.0362,-0.121
5861,0.2842509,-0.0291,-0.141
5862,0.29067972,-0.00846,-0.112
5863,0.27206635,-0.0275,-0.128
5864,0.3072709,-0.0469,-0.108
5865,0.33406696,-0.0379,-0.0541
5866,0.35639572,-0.00418,-0.109
5867,0.27879068,-0.0325,-0.146
5868,0.2757092,-0.018,-0.102
5869,0.27768305,-0.0212,-0.107
5870,0.27730095,-0.016,-0.0986
5871,0.27960098,-0.014,-0.0906
5872,0.27718243,-0.0179,-0.11
5873,0.27625284,-0.0174,-0.116
5874,0.27612224,-0.0186,-0.115
5875,0.27688012,-0.0189,-0.11
5876,0.27889395,-0.0149,-0.105
5877,0.2785285,-0.00748,-0.103
5878,0.28018,-0.0101,-0.11
5879,0.27549276,-0.0232,-0.104
5880,0.27538276,-0.0233,-0.101
5881,0.28216824,-0.0121,-0.119
5882,0.2759182,-0.0185,-0.1
5883,0.27504265,-0.0234,-0.098
5884,0.27902985,-0.0166,-0.109
5885,0.34969416,0.0043541603,0.03516594
5886,0.27062336,-0.00606,-0.102
5887,0.2776073,-0.0223,-0.116
5888,0.28061634,-0.0146,-0.104
5889,0.27865797,-0.0138,-0.109
5890,0.27576923,-0.0138,-0.1
5891,0.27779827,-0.0151,-0.106
5892,0.27872962,-0.0179,-0.112
5893,0.27791363,-0.021,-0.114
5894,0.27781516,-0.0169,-0.119
5895,0.27618724,-0.0113,-0.106
5896,0.27817756,-0.0155,-0.101
5897,0.27821857,-0.0224,-0.121
5898,0.2761532,-0.0186,-0.116
5899,0.27686936,-0.0166,-0.104
5900,0.2785596,-0.0184,-0.102
5901,0.27879515,-0.0159,-0.0997
5902,0.27802932,-0.0148,-0.104
5903,0.10481167,0.051003005,-0.00565
5904,0.3080432,-0.0273,-0.14
5905,0.26544204,-0.0111,-0.0948
5906,0.2709425,-0.0147,-0.105
5907,0.28393516,-0.021,-0.115
5908,0.2822582,-0.0188,-0.109
5909,0.279105,-0.0173,-0.106
5910,0.27354994,-0.0166,-0.106
5911,0.2771277,-0.0171,-0.111
5912,0.27832687,-0.0185,-0.11
5913,0.2701526,-0.0163,-0.101
5914,0.2725979,-0.0148,-0.105
5915,0.2805725,-0.0165,-0.112
5916,0.27826652,-0.0156,-0.108
5917,0.27076593,-0.0131,-0.105
5918,0.27458,-0.0176,-0.109
5919,0.2825367,-0.0183,-0.112
5920,0.27526942,-0.0184,-0.1
5921,0.30283678,-0.0231,-0.214
5922,0.2995264,-0.0229,-0.118
5923,0.2705635,-0.0123,-0.0985
5924,0.27574846,-0.016,-0.104
5925,0.27698043,-0.0164,-0.105
5926,0.27667904,-0.0169,-0.104
5927,0.27561197,-0.0165,-0.103
5928,0.27291945,-0.0137,-0.0985
5929,0.27613148,-0.0141,-0.109
5930,0.27713397,-0.0164,-0.107
5931,0.27795187,-0.018,-0.108
5932,0.27852672,-0.019,-0.114
5933,0.27741447,-0.0174,-0.103
5934,0.2795045,-0.0171,-0.105
5935,0.2747283,-0.0149,-0.105
5936,0.2765508,-0.0162,-0.11
5937,0.27760762,-0.0174,-0.111
5938,0.27744406,-0.018,-0.104
5939,0.27694833,-0.0175,-0.103
5940,0.20780154,-0.0323,-0.0709
5941,0.23035479,-0.0225,-0.101
5942,0.28195643,-0.017,-0.11
5943,0.27707067,-0.0185,-0.106
5944,0.2787493,-0.0175,-0.109
5945,0.27692533,-0.018,-0.112
5946,0.27662,-0.0171,-0.109
5947,0.2801978,-0.016,-0.107
5948,0.27436078,-0.0175,-0.107
5949,0.2732464,-0.0171,-0.108
5950,0.27636227,-0.0169,-0.109
5951,0.27528998,-0.0169,-0.11
5952,0.2768232,-0.0165,-0.11
5953,0.2817902,-0.0164,-0.11
5954,0.28027973,-0.0171,-0.107
5955,0.27674568,-0.017,-0.107
5956,0.27540246,-0.0171,-0.109
5957,0.24818267,-0.016,-0.127
5958,0.32243583,-0.0126,-0.112
5959,0.24848044,-0.0181,-0.102
5960,0.27835423,-0.0163,-0.111
5961,0.27721706,-0.0172,-0.109
5962,0.26835307,-0.0168,-0.11
5963,0.2738869,-0.0151,-0.109
5964,0.27751353,-0.0161,-0.108
5965,0.27331898,-0.0185,-0.106
5966,0.27534848,-0.019,-0.105
5967,0.27531603,-0.0186,-0.107
5968,0.27498126,-0.017,-0.108
5969,0.2751708,-0.0167,-0.109
5970,0.27501577,-0.0167,-0.106
5971,0.27907112,-0.0174,-0.109
5972,0.28031626,-0.018,-0.108
5973,0.2773147,-0.017,-0.108
5974,0.2729531,-0.017,-0.109
5975,0.27369985,-0.0125,-0.115
5976,0.26216155,-0.00194,-0.109
5977,0.28798398,-0.0118,-0.131
5978,0.25423798,-0.0214,-0.121
5979,0.27013406,-0.00919,-0.0892
5980,0.3564389,-0.0084,-0.132
5981,0.21506183,-0.0232,-0.136
5982,0.26735216,-0.00733,-0.0667
5983,0.36431548,-0.0243,-0.0832
5984,0.25068006,-0.04,-0.116
5985,0.22636148,-0.00469,-0.111
5986,0.3015704,-0.000837,-0.112
5987,0.2721078,-0.0124,-0.114
5988,0.26346967,-0.0141,-0.0948
5989,0.34742934,-0.0277,-0.108
5990,0.29204696,0.002688336,-0.147
5991,0.23098736,0.008871908,-0.147
5992,0.32990992,-0.033,-0.0806
5993,0.30100936,-0.0395,-0.124
5994,0.18402798,5.612935e-06,-0.105
5995,0.29131636,-0.00107,-0.0725
5996,0.3759777,-0.00142,-0.104
5997,0.21843518,-0.00654,-0.107
5998,0.24560818,-0.0242,-0.0771
5999,0.348423,-0.0358,-0.123
6000,0.24139678,-0.0391,-0.156
6001,0.21905112,0.012745114,-0.0902
6002,0.31454614,0.0030913283,-0.0796
6003,0.33767432,-0.0279,-0.12
6004,0.41366714,0.0032161516,-0.0957
6005,0.15172996,0.025405833,-0.0616
6006,0.35549727,-0.0387,-0.141
6007,0.31877288,-0.0248,-0.106
6008,0.15560716,-0.00196,-0.105
6009,0.34723762,-0.0395,-0.164
6010,0.34370306,-0.00461,-0.069
6011,0.4018584,0.028293813,-0.064
6012,0.24177764,0.008568147,-0.147
6013,0.29865265,-0.036,-0.189
6014,0.24398267,-0.00636,-0.0932
6015,0.27970007,-0.0044,-0.11
6016,0.25284445,-0.0408,-0.124
6017,0.3277496,0.012944619,-0.103
6018,0.32994938,-0.0305,-0.0861
6019,0.2467163,0.00938721,-0.127
6020,0.35955772,-0.0201,-0.152
6021,0.32934162,-0.0232,-0.128
6022,0.29116255,-0.0184,-0.112
6023,0.1235127,-0.0172,-0.116
6024,0.24804325,0.0013136639,-0.0845
6025,0.41037932,-0.0246,-0.113
6026,0.29414737,-0.0641,-0.233
6027,0.2519423,-0.0317,-0.0826
6028,0.23453128,-0.00156,-0.115
6029,0.20000373,0.0013893947,-0.0778
6030,0.21263152,-0.0122,-0.0347
6031,0.2831162,-0.0288,-0.116
6032,0.3276879,-0.0389,-0.11
6033,0.31602964,-0.039,-0.0478
6034,0.18773885,-0.0699,-0.179
6035,0.31913102,-0.00836,-0.114
6036,0.29160544,-0.023,-0.0994
6037,0.28805858,-0.00607,-0.123
6038,0.3425558,0.005184138,-0.117
6039,0.2684301,-0.0193,-0.103
6040,0.29747686,-0.0204,-0.131
6041,0.34321558,-0.0384,-0.118
6042,0.27028272,-0.0376,-0.128
6043,0.2463728,-0.0774,-0.169
6044,0.36966723,-0.0456,-0.161
6045,0.31422442,-0.0199,-0.136
6046,0.27040932,-0.0102,-0.101
6047,0.25436443,-0.00747,-0.0695
6048,0.21474652,-0.0141,-0.0779
6049,0.25560117,-0.0219,-0.1
6050,0.2664211,-0.00944,-0.0808
6051,0.28317118,-0.0203,-0.207
6052,0.28162876,-0.0211,-0.132
6053,0.27607667,-0.0271,-0.116
6054,0.27610493,-0.0202,-0.119
6055,0.27841812,-0.0163,-0.116
6056,0.28067848,-0.0126,-0.101
6057,0.27836108,-0.0157,-0.099
6058,0.27651665,-0.0168,-0.106
6059,0.27827448,-0.014,-0.106
6060,0.27644277,-0.0162,-0.107
6061,0.27711576,-0.0227,-0.122
6062,0.28005248,-0.0171,-0.116
6063,0.27737758,-0.0133,-0.104
6064,0.2773184,-0.0168,-0.109
6065,0.2785622,-0.015,-0.101
6066,0.27717516,-0.0168,-0.101
6067,0.27643007,-0.0159,-0.107
6068,0.27748007,-0.0171,-0.118
6069,0.2769478,-0.025,-0.127
6070,0.27546686,-0.0218,-0.12
6071,0.2772527,-0.0158,-0.109
6072,0.27764168,-0.0169,-0.0974
6073,0.27752978,-0.0207,-0.106
6074,0.2758627,-0.0207,-0.105
6075,0.27864817,-0.0135,-0.101
6076,0.37536868,0.049797744,0.038440157
6077,0.27879214,0.024725148,-0.15
6078,0.27358657,-0.0174,-0.133
6079,0.2744378,-0.0654,-0.125
6080,0.27358797,-0.0304,-0.149
6081,0.2769355,-0.0111,-0.107
6082,0.27972555,-0.0104,-0.0997
6083,0.28089425,-0.00908,-0.101
6084,0.28142127,-0.00732,-0.0897
6085,0.28059012,-0.0106,-0.094
6086,0.2790312,-0.0191,-0.109
6087,0.27622202,-0.0188,-0.105
6088,0.27631655,-0.0154,-0.105
6089,0.2765605,-0.0181,-0.109
6090,0.2777386,-0.0166,-0.105
6091,0.27699357,-0.0189,-0.109
6092,0.27116707,-0.0335,-0.129
6093,0.271376,-0.0343,-0.128
6094,0.2756994,-0.0221,-0.119
6095,0.1334979,0.040649176,0.03904994
6096,0.28731528,-0.0241,-0.121
6097,0.27919462,-0.0157,-0.102
6098,0.26831418,-0.0154,-0.0974
6099,0.27434337,-0.017,-0.108
6100,0.2771261,-0.017,-0.105
6101,0.27238163,-0.0147,-0.1
6102,0.28755286,-0.0183,-0.123
6103,0.2932833,-0.0209,-0.125
6104,0.2792147,-0.0175,-0.111
6105,0.27427992,-0.0161,-0.106
6106,0.27097768,-0.0163,-0.103
6107,0.2728607,-0.0157,-0.1
6108,0.28132653,-0.0179,-0.107
6109,0.2801329,-0.0189,-0.113
6110,0.27692482,-0.0164,-0.114
6111,0.2975087,-0.034,-0.135
6112,0.28889403,-0.0175,-0.113
6113,0.27083775,-0.013,-0.0976
6114,0.27743095,-0.0156,-0.107
6115,0.2780288,-0.0157,-0.109
6116,0.2767003,-0.0167,-0.109
6117,0.27222118,-0.0119,-0.0995
6118,0.27626812,-0.0132,-0.0927
6119,0.2823903,-0.021,-0.107
6120,0.27602983,-0.017,-0.105
